year,dest,origin,count,avg_arr_delay,arr_wheels_up
2005,CLT,LAS,1147,2.735800,218.440300
2005,CLT,LAX,1383,0.914700,246.634100
2005,CLT,LGA,5192,5.933900,86.527700
2005,CLT,MCO,3067,5.103700,75.171200
2005,CLT,MSP,1444,10.883000,120.641300
2005,CLT,ORD,5089,9.258400,86.157800
2005,CLT,PHX,1199,0.529600,205.648000
2005,CLT,SEA,566,7.328600,262.784500
2005,CLT,SFO,1278,3.697200,264.653400
2005,DEN,ATL,5542,9.863800,167.573800
2005,DEN,BOS,1927,4.588500,240.928400
2005,DEN,BWI,1945,0.267900,208.613400
2005,DEN,CLT,1950,4.403600,189.657900
2005,DEN,DFW,7096,6.454900,95.320900
2005,DEN,DTW,2433,10.848300,158.497700
2005,DEN,EWR,2342,4.684500,222.200300
2005,DEN,IAH,5098,4.856000,120.803300
2005,DEN,JFK,885,10.135600,225.616900
2005,DEN,LAS,5845,4.044800,84.681400
2005,DEN,LAX,6524,3.456200,110.536800
2005,DEN,LGA,2256,2.947700,223.461900
2005,DEN,MCO,2038,4.188400,212.172200
2005,DEN,MSP,5303,9.685800,99.198800
2005,DEN,ORD,6064,10.296700,125.329500
2005,DEN,PHX,6614,4.334900,81.614900
2005,DEN,SEA,5014,6.549100,129.596300
2005,DEN,SFO,4541,3.307900,120.127700
2005,DEN,SLC,5452,2.553400,59.024900
2005,DFW,ATL,10547,11.849600,110.611300
2005,DFW,BOS,3430,4.457700,219.842900
2005,DFW,BWI,3331,3.537400,171.103300
2005,DFW,CLT,3975,2.828700,139.314000
2005,DFW,DEN,7427,6.019000,86.396100
2005,DFW,DTW,3684,7.395800,142.402000
2005,DFW,EWR,3992,7.297800,194.250500
2005,DFW,IAH,7008,4.575300,42.956600
2005,DFW,JFK,1244,24.211400,191.130200
2005,DFW,LAS,6120,6.482800,129.116000
2005,DFW,LAX,6654,4.227200,150.907100
2005,DFW,LGA,4636,6.592300,194.498700
2005,DFW,MCO,4290,7.712600,141.575500
2005,DFW,MSP,4102,7.167200,120.051400
2005,DFW,ORD,8278,8.390900,115.720100
2005,DFW,PHX,5119,5.395600,110.657600
2005,DFW,SEA,3594,7.645800,198.443200
2005,DFW,SFO,3853,4.295100,175.784800
2005,DFW,SLC,3289,2.029800,124.568600
2005,DTW,ATL,5499,11.014500,88.961800
2005,DTW,BOS,2643,9.434700,99.705300
2005,DTW,BWI,1887,4.903000,69.327500
2005,DTW,CLT,1708,6.473100,81.292700
2005,DTW,DEN,2425,8.530700,139.529100
2005,DTW,DFW,3710,6.317500,128.397300
2005,DTW,EWR,4188,13.859800,83.950100
2005,DTW,IAH,3171,5.530700,137.273100
2005,DTW,JFK,1434,23.612300,88.725900
2005,DTW,LAS,2178,11.511000,206.149700
2005,DTW,LAX,1992,5.067800,232.654600
2005,DTW,LGA,4500,12.437800,83.161600
2005,DTW,MCO,2475,12.595200,132.624200
2005,DTW,MSP,5372,10.110900,74.990900
2005,DTW,ORD,6858,10.961800,49.627400
2005,DTW,PHX,3860,5.962200,199.731300
2005,DTW,SEA,1177,7.433300,223.106200
2005,DTW,SFO,1079,1.543100,240.494000
2005,DTW,SLC,1039,2.144400,181.139600
2005,EWR,ATL,8706,21.683600,104.846900
2005,EWR,BOS,5309,23.774000,53.374600
2005,EWR,BWI,1430,18.388800,38.900700
2005,EWR,CLT,4750,21.279800,81.732800
2005,EWR,DEN,2325,12.930300,195.131600
2005,EWR,DFW,3988,19.701600,176.427800
2005,EWR,DTW,4199,21.877400,74.729500
2005,EWR,IAH,3374,11.467700,177.166300
2005,EWR,JFK,1,14.000000,24.000000
2005,EWR,LAS,2696,10.652100,259.296700
2005,EWR,LAX,3847,9.168700,285.792600
2005,EWR,MCO,3965,18.202800,129.134900
2005,EWR,MSP,3737,20.346500,132.464300
2005,EWR,ORD,7793,26.282800,98.825100
2005,EWR,PHX,2851,10.407200,252.640100
2005,EWR,SEA,1894,10.373800,281.211700
2005,EWR,SFO,2577,11.138500,294.204500
2005,EWR,SLC,984,1.953300,232.866900
2005,IAH,ATL,5628,11.769900,103.165100
2005,IAH,BOS,1677,10.842000,225.268900
2005,IAH,BWI,1984,1.513600,175.343800
2005,IAH,CLT,2481,5.653800,138.986300
2005,IAH,DEN,4884,4.302400,115.581900
2005,IAH,DFW,6967,5.513700,43.621200
2005,IAH,DTW,3168,3.701700,154.124100
2005,IAH,EWR,3523,7.597800,192.806700
2005,IAH,JFK,349,9.375400,197.384000
2005,IAH,LAS,2670,-0.573400,151.237100
2005,IAH,LAX,3453,4.319700,166.498100
2005,IAH,LGA,3150,6.415900,198.511100
2005,IAH,MCO,2551,2.602900,124.791800
2005,IAH,MSP,3171,5.391000,146.167100
2005,IAH,ORD,5749,4.638200,133.448900
2005,IAH,PHX,4209,2.110200,129.021400
2005,IAH,SEA,2078,3.911000,223.249800
2005,IAH,SFO,2561,2.303000,200.420100
2005,IAH,SLC,2498,-0.177700,155.200200
2005,JFK,ATL,2324,13.517600,103.549100
2005,JFK,BOS,4972,15.381100,44.688100
2005,JFK,BWI,672,13.104200,40.644300
2005,JFK,CLT,347,20.991400,85.611000
2005,JFK,DEN,882,11.299300,193.382100
2005,JFK,DFW,1243,17.120700,175.578400
2005,JFK,DTW,1445,10.731500,76.307300
2005,JFK,IAH,351,3.373200,183.549900
2005,JFK,LAS,3616,10.243100,263.509400
2005,JFK,LAX,8843,7.297600,288.008900
2005,JFK,MCO,5690,15.261200,124.430200
2005,JFK,MSP,739,15.239500,134.487100
2005,JFK,ORD,413,5.249400,101.520600
2005,JFK,PHX,1441,9.827200,253.953500
2005,JFK,SEA,1716,16.940600,283.480200
2005,JFK,SFO,5274,7.265800,297.328600
2005,JFK,SLC,1248,5.399800,232.151400
2005,LAS,ATL,4370,13.472100,233.809600
2005,LAS,BOS,1650,-0.613900,317.839400
2005,LAS,BWI,1783,-2.441400,285.786900
2005,LAS,CLT,1162,10.438900,256.122200
2005,LAS,DEN,5855,6.656700,90.762900
2005,LAS,DFW,6130,9.540100,146.620700
2005,LAS,DTW,2178,10.334300,234.686400
2005,LAS,EWR,2700,8.460000,293.453000
2005,LAS,IAH,2711,8.008100,164.875300
2005,LAS,JFK,3626,7.589600,299.637100
2005,LAS,LAX,12275,7.436400,44.606100
2005,LAS,MCO,736,7.165800,272.535300
2005,LAS,MSP,3299,7.606900,176.444400
2005,LAS,ORD,6125,13.785500,203.842600
2005,LAS,PHX,9703,8.354900,44.629600
2005,LAS,SEA,5352,10.805300,119.962100
2005,LAS,SFO,5449,7.494000,65.455100
2005,LAS,SLC,5424,7.726400,58.547000
2005,LAX,ATL,4485,14.460600,254.531800
2005,LAX,BOS,2603,2.795200,344.530900
2005,LAX,BWI,1452,1.624000,312.170100
2005,LAX,CLT,1372,9.957700,282.242000
2005,LAX,DEN,6718,6.888200,119.789500
2005,LAX,DFW,6670,10.538700,166.664000
2005,LAX,DTW,1742,14.995400,261.851900
2005,LAX,EWR,3798,7.912800,322.381800
2005,LAX,IAH,3534,8.633800,181.140600
2005,LAX,JFK,8864,7.350900,325.401200
2005,LAX,LAS,12340,7.266100,41.797000
2005,LAX,MCO,1842,7.773100,293.601000
2005,LAX,MSP,2222,12.483300,202.945100
2005,LAX,ORD,7857,10.102700,230.171300
2005,LAX,PHX,9495,5.705000,59.163600
2005,LAX,SEA,5877,9.716900,129.207600
2005,LAX,SFO,8369,5.329700,54.834700
2005,LAX,SLC,6468,5.019600,87.858800
2005,LGA,ATL,8975,21.190500,104.556100
2005,LGA,BOS,12487,6.961200,45.495300
2005,LGA,CLT,5486,13.578900,81.538300
2005,LGA,DEN,2244,13.626600,193.207700
2005,LGA,DFW,4589,16.133400,176.161900
2005,LGA,DTW,4515,17.774800,76.423300
2005,LGA,IAH,3161,19.510000,178.481500
2005,LGA,MCO,2526,16.254200,128.338100
2005,LGA,MSP,2299,20.829900,132.623300
2005,LGA,ORD,10942,19.091300,100.436600
2005,LGA,SLC,5,18.400000,227.600000
2005,MCO,ATL,8655,14.884800,60.147700
2005,MCO,BOS,3471,5.990500,158.278600
2005,MCO,BWI,4878,7.713000,113.462900
2005,MCO,CLT,3112,9.951200,68.473000
2005,MCO,DEN,2033,10.007900,184.101300
2005,MCO,DFW,4303,9.537300,124.331600
2005,MCO,DTW,2471,16.799300,127.266700
2005,MCO,EWR,3984,10.969900,132.610400
2005,MCO,IAH,2544,4.022000,109.934700
2005,MCO,JFK,5703,14.138200,133.509400
2005,MCO,LAS,718,9.370500,231.903900
2005,MCO,LAX,1840,3.670100,254.432100
2005,MCO,LGA,2539,10.189100,133.341900
2005,MCO,MSP,2155,13.792100,162.791600
2005,MCO,ORD,4026,10.914800,129.873100
2005,MCO,PHX,1096,6.014600,218.809300
2005,MCO,SEA,656,9.301800,293.579300
2005,MCO,SFO,394,9.220800,278.898500
2005,MCO,SLC,932,2.649100,226.050400
2005,MSP,ATL,6158,10.835700,132.264500
2005,MSP,BOS,1758,4.118900,164.606900
2005,MSP,BWI,1530,6.383700,137.914400
2005,MSP,CLT,1441,6.928500,140.756400
2005,MSP,DEN,5313,9.061900,92.244300
2005,MSP,DFW,4108,7.717900,118.075500
2005,MSP,DTW,4861,14.429100,89.457100
2005,MSP,EWR,3734,10.007800,151.526500
2005,MSP,IAH,3178,7.171800,139.686300
2005,MSP,JFK,717,11.746200,157.285900
2005,MSP,LAS,3292,4.817700,159.481200
2005,MSP,LAX,2322,6.126600,186.331600
2005,MSP,LGA,2320,8.950900,149.346100
2005,MSP,MCO,2159,8.306600,182.224600
2005,MSP,ORD,9487,10.452400,63.935400
2005,MSP,PHX,3570,6.210600,157.552100
2005,MSP,SEA,2236,6.990200,168.339400
2005,MSP,SFO,1952,5.102500,188.653200
2005,MSP,SLC,2405,4.210800,127.120200
2005,ORD,ATL,8013,14.509200,92.832800
2005,ORD,BOS,7132,6.508000,132.441400
2005,ORD,BWI,3743,4.481700,100.928700
2005,ORD,CLT,5017,9.062400,96.205700
2005,ORD,DEN,6334,9.700200,114.257800
2005,ORD,DFW,8615,8.606800,109.203600
2005,ORD,DTW,6872,10.277100,46.165500
2005,ORD,EWR,7802,10.581000,113.502100
2005,ORD,IAH,5568,11.852600,124.614000
2005,ORD,JFK,396,27.596000,123.371200
2005,ORD,LAS,6090,10.628400,182.901500
2005,ORD,LAX,8068,7.110400,208.842100
2005,ORD,LGA,10978,7.552700,114.757300
2005,ORD,MCO,4024,7.671500,145.290500
2005,ORD,MSP,9522,10.024300,54.154200
2005,ORD,PHX,5507,8.578400,173.732200
2005,ORD,SEA,4775,11.659500,204.639400
2005,ORD,SFO,5730,6.883200,216.417100
2005,ORD,SLC,3225,7.872600,156.722800
2005,PHX,ATL,3566,6.450100,218.763000
2005,PHX,BOS,907,-7.196300,309.962500
2005,PHX,BWI,2821,0.258800,272.955300
2005,PHX,CLT,1198,6.746200,245.990000
2005,PHX,DEN,6614,5.448600,89.666600
2005,PHX,DFW,5139,8.345400,127.492700
2005,PHX,DTW,3848,5.324800,226.782000
2005,PHX,EWR,2912,0.384600,288.025800
2005,PHX,IAH,4187,5.061400,141.953700
2005,PHX,JFK,1442,7.204600,289.899400
2005,PHX,LAS,9799,8.096100,46.097700
2005,PHX,LAX,9607,5.819500,58.132200
2005,PHX,MCO,1113,9.183300,255.486100
2005,PHX,MSP,3568,6.788400,173.628400
2005,PHX,ORD,5508,10.053400,195.781000
2005,PHX,SEA,5019,8.430200,144.233100
2005,PHX,SFO,3717,6.569500,91.401400
2005,PHX,SLC,7485,3.568700,75.202000
2005,SEA,ATL,1850,10.943200,285.628100
2005,SEA,BOS,610,18.595100,334.662300
2005,SEA,CLT,569,5.000000,306.460500
2005,SEA,DEN,4830,8.699200,145.301900
2005,SEA,DFW,3589,11.359700,224.557800
2005,SEA,DTW,1218,11.687200,259.050900
2005,SEA,EWR,1913,5.920000,322.229500
2005,SEA,IAH,2076,10.402200,245.393100
2005,SEA,JFK,1719,10.870300,325.603800
2005,SEA,LAS,5334,10.842300,128.798800
2005,SEA,LAX,5571,11.132300,134.003400
2005,SEA,MCO,659,15.681300,339.963600
2005,SEA,MSP,2201,11.498900,190.576100
2005,SEA,ORD,5042,10.923600,235.402400
2005,SEA,PHX,5024,6.868600,155.786200
2005,SEA,SFO,5532,8.959700,95.922800
2005,SEA,SLC,4306,3.625900,100.297700
2005,SFO,ATL,3540,12.754500,281.448000
2005,SFO,BOS,2517,4.503400,357.741000
2005,SFO,BWI,359,-3.440100,328.169900
2005,SFO,CLT,1347,8.122500,304.798100
2005,SFO,DEN,4741,10.228000,132.934800
2005,SFO,DFW,3867,9.977500,199.343900
2005,SFO,DTW,1152,15.537300,276.223100
2005,SFO,EWR,2582,6.432200,338.877200
2005,SFO,IAH,2564,11.107600,220.823700
2005,SFO,JFK,5287,5.553600,342.431200
2005,SFO,LAS,5467,9.250800,67.309900
2005,SFO,LAX,8272,8.153900,55.286100
2005,SFO,MCO,392,12.869900,324.204100
2005,SFO,MSP,1885,14.768200,213.606900
2005,SFO,ORD,5613,11.366100,243.257600
2005,SFO,PHX,3704,10.278300,99.176300
2005,SFO,SEA,5429,11.798500,101.858200
2005,SFO,SLC,4176,10.128100,90.098400
2005,SLC,ATL,3059,12.316800,215.041800
2005,SLC,BOS,718,4.087700,289.259100
2005,SLC,BWI,692,7.546200,261.949400
2005,SLC,DEN,5828,5.070900,64.922400
2005,SLC,DFW,3328,5.183900,139.219700
2005,SLC,DTW,1039,5.551500,208.841200
2005,SLC,EWR,990,10.946500,271.448500
2005,SLC,IAH,2525,5.369100,167.268100
2005,SLC,JFK,1251,15.884100,273.163100
2005,SLC,LAS,5411,6.630400,58.492500
2005,SLC,LAX,6125,4.074000,83.822400
2005,SLC,LGA,5,25.600000,278.400000
2005,SLC,MCO,931,5.084900,258.501600
2005,SLC,MSP,2430,8.267500,145.302100
2005,SLC,ORD,3229,12.504200,179.994400
2005,SLC,PHX,7822,3.368700,73.467900
2005,SLC,SEA,3967,4.820000,93.142200
2005,SLC,SFO,4223,4.322800,81.829500
