year,dest,origin,count,avg_arr_delay,arr_wheels_up
2004,DFW,EWR,4081,4.508700,194.559400
2004,DFW,IAH,7698,8.452600,44.054600
2004,DFW,JFK,1328,12.939000,194.201800
2004,DFW,LAS,6743,10.847100,129.834800
2004,DFW,LAX,6958,5.681100,152.145000
2004,DFW,LGA,5402,4.880800,195.388600
2004,DFW,MCO,4635,6.355300,141.514100
2004,DFW,MSP,5096,4.715100,121.315900
2004,DFW,ORD,9005,9.589000,117.113700
2004,DFW,PHX,7018,4.740100,112.790400
2004,DFW,SEA,4259,6.614500,200.077200
2004,DFW,SFO,4544,4.286300,176.883600
2004,DFW,SLC,3990,5.691700,125.753600
2004,DTW,ATL,5264,10.901600,88.845600
2004,DTW,BOS,2811,3.757400,101.314800
2004,DTW,BWI,2261,6.013300,69.738600
2004,DTW,CLT,2013,3.770500,81.863400
2004,DTW,DEN,2317,5.896400,138.668100
2004,DTW,DFW,4396,2.441100,127.084200
2004,DTW,EWR,4238,9.431600,84.870700
2004,DTW,IAH,3178,3.622100,135.416000
2004,DTW,JFK,1300,0.185400,89.550000
2004,DTW,LAS,2164,8.471300,206.738000
2004,DTW,LAX,1963,4.739700,233.223100
2004,DTW,LGA,4379,12.654300,83.892700
2004,DTW,MCO,2378,5.610200,133.324600
2004,DTW,MSP,5473,4.480900,74.416400
2004,DTW,ORD,7914,9.145900,48.951900
2004,DTW,PHX,3910,3.269100,199.305100
2004,DTW,SEA,1192,4.048700,222.177000
2004,DTW,SFO,1095,0.544300,241.105000
2004,DTW,SLC,1005,3.190000,181.374100
2004,EWR,ATL,8422,17.635700,103.344300
2004,EWR,BOS,5371,12.951600,52.352600
2004,EWR,BWI,1446,14.429500,38.518000
2004,EWR,CLT,4407,13.865200,81.207200
2004,EWR,DEN,2823,2.003500,191.826400
2004,EWR,DFW,4087,11.371700,173.480100
2004,EWR,DTW,4251,14.010800,72.777200
2004,EWR,IAH,3062,10.615900,173.946100
2004,EWR,LAS,2774,10.350000,256.316500
2004,EWR,LAX,4095,6.024900,282.282100
2004,EWR,MCO,3512,10.424300,128.391200
2004,EWR,MSP,3895,14.834400,129.893700
2004,EWR,ORD,8494,18.277500,96.603800
2004,EWR,PHX,2901,8.929300,249.637000
2004,EWR,SEA,2115,5.305400,277.086100
2004,EWR,SFO,3241,4.044400,291.424600
2004,EWR,SLC,1052,6.558900,231.370700
2004,IAH,ATL,5727,12.105800,102.436200
2004,IAH,BOS,1540,4.999400,224.329200
2004,IAH,BWI,1916,0.542300,172.572500
2004,IAH,CLT,2906,2.973200,138.137600
2004,IAH,DEN,4209,6.195800,115.793800
2004,IAH,DFW,7667,8.925700,43.999600
2004,IAH,DTW,3171,5.689100,155.362000
2004,IAH,EWR,3227,5.843500,192.276100
2004,IAH,JFK,333,-1.039000,197.327300
2004,IAH,LAS,2450,0.798800,152.694700
2004,IAH,LAX,3248,1.716400,166.364500
2004,IAH,LGA,2871,0.589000,198.040400
2004,IAH,MCO,2077,1.874800,123.001000
2004,IAH,MSP,3261,3.941100,147.052400
2004,IAH,ORD,5990,10.955400,134.534600
2004,IAH,PHX,3899,5.753800,130.161300
2004,IAH,SEA,1815,7.479300,222.733900
2004,IAH,SFO,2541,3.093700,200.846100
2004,IAH,SLC,2078,3.337800,155.247400
2004,JFK,ATL,2761,16.095600,101.805100
2004,JFK,BOS,3896,12.200700,43.285200
2004,JFK,BWI,357,9.921600,38.198900
2004,JFK,DEN,1106,4.685400,191.385200
2004,JFK,DFW,1421,7.453200,174.599600
2004,JFK,DTW,1304,7.289900,74.789900
2004,JFK,IAH,333,0.147100,180.627600
2004,JFK,LAS,3640,7.736500,260.444200
2004,JFK,LAX,8438,5.326300,284.339200
2004,JFK,MCO,4969,8.463300,122.743200
2004,JFK,MSP,532,6.295100,131.058300
2004,JFK,ORD,354,14.378500,99.291000
2004,JFK,PHX,1622,8.558000,251.614100
2004,JFK,SEA,1455,12.609600,278.457700
2004,JFK,SFO,5170,6.072300,293.745800
2004,JFK,SLC,1091,3.692000,229.446400
2004,LAS,ATL,3382,11.160900,229.010600
2004,LAS,BOS,1460,5.743800,318.320500
2004,LAS,BWI,1654,-3.519300,285.558600
2004,LAS,CLT,1163,12.822000,253.200300
2004,LAS,DEN,4110,7.431400,89.605400
2004,LAS,DFW,6771,8.881000,144.823700
2004,LAS,DTW,2172,9.315400,235.388100
2004,LAS,EWR,2778,8.345900,294.744800
2004,LAS,IAH,2508,11.282300,163.339700
2004,LAS,JFK,3648,1.158200,301.037300
2004,LAS,LAX,12116,8.479500,44.113300
2004,LAS,MCO,677,8.735600,269.330900
2004,LAS,MSP,2880,7.633000,176.084700
2004,LAS,ORD,5757,14.403700,202.453200
2004,LAS,PHX,10008,8.831500,44.355900
2004,LAS,SEA,5217,9.797200,118.208400
2004,LAS,SFO,5052,6.932500,64.705300
2004,LAS,SLC,4425,10.025100,58.275000
2004,LAX,ATL,4203,12.034300,249.176300
2004,LAX,BOS,3328,5.796000,344.310700
2004,LAX,BWI,1714,-2.808600,309.536200
2004,LAX,CLT,1414,4.374100,279.330300
2004,LAX,DEN,5745,3.292600,117.703400
2004,LAX,DFW,6980,10.140500,165.149600
2004,LAX,DTW,1767,12.162400,262.370100
2004,LAX,EWR,3815,7.404700,321.693600
2004,LAX,IAH,3317,9.045200,179.645800
2004,LAX,JFK,8440,5.396300,324.259000
2004,LAX,LAS,12327,7.602700,41.418700
2004,LAX,MCO,2177,3.030800,289.164000
2004,LAX,MSP,2410,5.232000,202.810000
2004,LAX,ORD,9942,8.925900,227.204700
2004,LAX,PHX,8906,6.184700,58.128700
2004,LAX,SEA,6387,3.401300,127.512000
2004,LAX,SFO,9036,3.181800,54.163500
2004,LAX,SLC,5052,5.204500,86.255500
2004,LGA,ATL,8350,15.777400,102.673100
2004,LGA,BOS,12966,2.026700,44.020800
2004,LGA,BWI,1,45.000000,44.000000
2004,LGA,CLT,3183,6.014500,79.484400
2004,LGA,DEN,1802,2.112700,189.318000
2004,LGA,DFW,5414,10.288900,174.696900
2004,LGA,DTW,4403,12.676600,74.688600
2004,LGA,IAH,2873,13.743500,176.256900
2004,LGA,MCO,2970,19.168400,126.983800
2004,LGA,MSP,2344,10.440700,130.536300
2004,LGA,ORD,10749,12.866100,98.584200
2004,LGA,SFO,33,0.757600,294.090900
2004,MCO,ATL,7395,12.150500,58.489500
2004,MCO,BOS,3617,1.561500,155.630100
2004,MCO,BWI,4507,5.865800,112.603700
2004,MCO,CLT,2838,9.768500,67.317500
2004,MCO,DEN,1409,4.811200,181.551500
2004,MCO,DFW,4658,9.627700,123.668500
2004,MCO,DTW,2380,11.936100,126.377700
2004,MCO,EWR,3519,4.854800,130.784300
2004,MCO,IAH,2090,8.790900,108.733500
2004,MCO,JFK,4974,4.321500,131.683800
2004,MCO,LAS,684,17.054100,232.140400
2004,MCO,LAX,2183,3.236800,253.550200
2004,MCO,LGA,2990,10.776300,131.590600
2004,MCO,MSP,2033,7.185400,161.738300
2004,MCO,ORD,3909,10.227700,128.441800
2004,MCO,PHX,1083,8.728500,217.187400
2004,MCO,SEA,718,6.117000,292.546000
2004,MCO,SFO,360,6.388900,278.327800
2004,MCO,SLC,717,5.477000,223.665300
2004,MSP,ATL,5783,8.342000,132.836600
2004,MSP,BOS,1976,2.958500,168.635100
2004,MSP,BWI,1641,3.651400,139.923200
2004,MSP,CLT,1835,-2.625100,141.572200
2004,MSP,DEN,4944,5.229400,91.046500
2004,MSP,DFW,5144,0.449700,116.626900
2004,MSP,DTW,5419,10.521300,90.079500
2004,MSP,EWR,3911,7.911800,153.793900
2004,MSP,IAH,3271,4.541100,139.268400
2004,MSP,JFK,511,7.737800,162.088100
2004,MSP,LAS,2881,7.786500,160.657800
2004,MSP,LAX,2550,4.159200,186.976100
2004,MSP,LGA,2382,6.006700,151.674200
2004,MSP,MCO,2033,4.248400,182.495800
2004,MSP,ORD,11280,9.155900,64.922300
2004,MSP,PHX,3701,5.795200,157.922200
2004,MSP,SEA,2217,2.751900,168.201200
2004,MSP,SFO,2040,-0.619100,189.572500
2004,MSP,SLC,2477,-1.287000,124.175600
2004,ORD,ATL,8470,19.137400,93.581300
2004,ORD,BOS,8013,11.001100,133.782100
2004,ORD,BWI,4091,5.711300,102.050600
2004,ORD,CLT,4769,12.485800,97.524800
2004,ORD,DEN,7377,11.011500,114.489000
2004,ORD,DFW,9033,10.227200,108.590900
2004,ORD,DTW,7768,11.790000,47.216300
2004,ORD,EWR,9005,12.836800,115.086200
2004,ORD,IAH,6010,16.257700,124.785400
2004,ORD,JFK,342,32.225100,125.590600
2004,ORD,LAS,5795,15.381200,182.830200
2004,ORD,LAX,9586,8.926600,207.019800
2004,ORD,LGA,10800,9.661300,115.979300
2004,ORD,MCO,3916,9.580200,144.706600
2004,ORD,MSP,11065,11.439600,54.569900
2004,ORD,PHX,5662,12.960400,172.933800
2004,ORD,SEA,5290,12.565600,203.277500
2004,ORD,SFO,6712,8.032000,215.100000
2004,ORD,SLC,3433,15.541200,156.808600
2004,PHX,ATL,3476,7.025900,217.546000
2004,PHX,BOS,787,0.813200,311.495600
2004,PHX,BWI,2878,-1.835000,273.176500
2004,PHX,CLT,841,3.674200,243.488700
2004,PHX,DEN,4957,5.440400,88.826300
2004,PHX,DFW,7065,7.637100,125.976500
2004,PHX,DTW,3904,4.256100,228.361400
2004,PHX,EWR,2956,1.104200,287.907000
2004,PHX,IAH,3913,7.304900,140.741600
2004,PHX,JFK,1625,3.390200,291.248600
2004,PHX,LAS,10024,9.886700,46.023800
2004,PHX,LAX,9228,7.071800,57.762600
2004,PHX,MCO,1081,6.129500,252.377400
2004,PHX,MSP,3701,3.930800,173.729300
2004,PHX,ORD,5720,9.118900,194.569800
2004,PHX,SEA,4790,9.599600,143.406100
2004,PHX,SFO,3592,4.350500,90.884500
2004,PHX,SLC,6389,4.598200,75.044000
2004,SEA,ATL,1560,8.386500,284.167900
2004,SEA,BOS,983,7.255300,335.658200
2004,SEA,BWI,7,6.000000,313.714300
2004,SEA,CLT,347,1.152700,304.547600
2004,SEA,DEN,4194,4.058700,145.338800
2004,SEA,DFW,4447,3.320200,222.351900
2004,SEA,DTW,1257,9.845700,261.017500
2004,SEA,EWR,2124,3.586600,323.802300
2004,SEA,IAH,1825,9.985200,243.283300
2004,SEA,JFK,1451,12.141300,326.586500
2004,SEA,LAS,5211,10.371300,129.599700
2004,SEA,LAX,6350,8.793100,134.859100
2004,SEA,MCO,708,6.826300,335.909600
2004,SEA,MSP,2152,7.010200,191.793700
2004,SEA,ORD,5436,11.115300,234.431400
2004,SEA,PHX,4795,7.689300,156.625000
2004,SEA,SFO,5844,5.660000,96.695600
2004,SEA,SLC,2816,5.335200,99.983700
2004,SFO,ATL,3348,7.761600,277.281400
2004,SFO,BOS,3031,4.672700,357.517300
2004,SFO,BWI,578,-3.038100,322.615900
2004,SFO,CLT,1278,1.992200,300.924900
2004,SFO,DEN,3470,5.190500,130.236600
2004,SFO,DFW,4542,3.889900,195.884900
2004,SFO,DTW,1176,11.284000,278.146300
2004,SFO,EWR,3234,3.068300,338.918700
2004,SFO,IAH,2548,9.682100,218.230000
2004,SFO,JFK,5180,5.023900,341.560400
2004,SFO,LAS,5054,8.350800,67.021000
2004,SFO,LAX,8855,6.484700,55.097100
2004,SFO,LGA,33,2.272700,344.121200
2004,SFO,MCO,360,-0.111100,318.366700
2004,SFO,MSP,1964,6.263700,213.620200
2004,SFO,ORD,6588,7.398300,240.365800
2004,SFO,PHX,3649,7.243100,98.239200
2004,SFO,SEA,5804,5.802700,100.506200
2004,SFO,SLC,3770,11.128400,90.046200
2004,SLC,ATL,3184,10.355800,212.227100
2004,SLC,BOS,729,4.872400,290.303200
2004,SLC,BWI,366,-4.030100,262.636600
2004,SLC,DEN,4956,5.478600,64.050000
2004,SLC,DFW,4193,5.628900,136.970900
2004,SLC,DTW,1007,5.701100,210.291000
2004,SLC,EWR,1057,7.789000,271.827800
2004,SLC,IAH,2090,4.594700,165.227300
2004,SLC,JFK,1094,7.742200,272.900400
2004,SLC,LAS,4418,12.460400,59.228800
2004,SLC,LAX,4693,6.624500,83.912600
2004,SLC,MCO,718,-1.325900,256.142100
2004,SLC,MSP,2484,5.670300,146.120800
2004,SLC,ORD,3433,11.547900,179.625400
2004,SLC,PHX,6389,6.900300,73.726900
2004,SLC,SEA,2639,5.382000,92.254600
2004,SLC,SFO,3773,6.722200,82.641700
