year,dest,origin,count,avg_arr_delay,arr_wheels_up
2007,DEN,MSP,5368,12.460500,100.219800
2007,DEN,ORD,6093,17.883600,127.356500
2007,DEN,PHX,9159,8.915700,82.786000
2007,DEN,SEA,5714,10.901100,129.416700
2007,DEN,SFO,5263,9.749400,121.009100
2007,DEN,SLC,8038,7.494400,59.350700
2007,DFW,ATL,9613,9.557800,112.105900
2007,DFW,BOS,2994,8.261900,221.051100
2007,DFW,BWI,2613,13.686200,169.822000
2007,DFW,CLT,3395,9.448600,137.737000
2007,DFW,DEN,8687,14.866800,88.241900
2007,DFW,DTW,3512,11.797300,143.934800
2007,DFW,EWR,3838,14.124800,195.163600
2007,DFW,IAH,5637,11.856700,44.595200
2007,DFW,JFK,709,27.600800,193.156600
2007,DFW,LAS,5542,16.711700,131.035700
2007,DFW,LAX,6651,11.437200,152.672200
2007,DFW,LGA,4891,14.241500,196.549400
2007,DFW,MCO,3957,13.924900,142.316900
2007,DFW,MSP,3669,13.521100,121.400100
2007,DFW,ORD,7928,18.687600,117.089700
2007,DFW,PHX,5573,13.698900,112.471000
2007,DFW,SEA,3933,14.222200,199.104500
2007,DFW,SFO,3976,14.518400,177.032400
2007,DFW,SLC,3204,9.220700,126.729100
2007,DTW,ATL,5966,9.873300,91.217200
2007,DTW,BOS,2430,11.749800,101.421000
2007,DTW,BWI,3414,6.674300,69.155200
2007,DTW,CLT,3055,11.528300,80.485400
2007,DTW,DEN,3123,12.098900,140.634600
2007,DTW,DFW,3542,13.144600,130.778900
2007,DTW,EWR,4114,18.185000,86.783900
2007,DTW,IAH,3178,6.124900,140.190700
2007,DTW,JFK,1945,23.832400,92.567100
2007,DTW,LAS,2113,17.033600,207.074800
2007,DTW,LAX,2011,5.267000,235.124800
2007,DTW,LGA,4777,18.159700,85.685600
2007,DTW,MCO,3606,6.723800,133.873500
2007,DTW,MSP,5675,12.197500,75.519300
2007,DTW,ORD,7224,17.887900,50.837500
2007,DTW,PHX,3538,9.055100,200.801900
2007,DTW,SEA,1154,9.469700,220.696700
2007,DTW,SFO,1136,1.912000,241.390800
2007,DTW,SLC,366,-1.576500,182.918000
2007,EWR,ATL,7658,21.436100,106.451700
2007,EWR,BOS,4029,27.006000,54.576100
2007,EWR,BWI,1308,17.506900,39.863100
2007,EWR,CLT,4919,27.907300,83.555800
2007,EWR,DEN,2238,27.422700,196.351200
2007,EWR,DFW,3845,25.676500,179.857500
2007,EWR,DTW,4096,30.202600,76.739500
2007,EWR,IAH,3965,11.797200,180.038600
2007,EWR,LAS,2544,12.594300,261.498800
2007,EWR,LAX,3362,14.855700,288.628800
2007,EWR,MCO,5241,23.660800,132.149400
2007,EWR,MSP,3483,26.465400,133.496100
2007,EWR,ORD,7133,30.450400,99.640500
2007,EWR,PHX,2581,14.131000,255.633900
2007,EWR,SEA,2027,9.851500,281.003000
2007,EWR,SFO,3076,13.375500,296.965200
2007,EWR,SLC,996,11.306200,233.151600
2007,IAH,ATL,4907,7.128400,104.280400
2007,IAH,BOS,1863,12.586700,226.096600
2007,IAH,BWI,1713,2.736700,177.958600
2007,IAH,CLT,3381,8.613400,135.631500
2007,IAH,DEN,5294,9.420500,117.533800
2007,IAH,DFW,5760,11.824500,44.891000
2007,IAH,DTW,3168,4.162900,155.780600
2007,IAH,EWR,4020,11.938300,194.007700
2007,IAH,JFK,1228,11.223100,200.355000
2007,IAH,LAS,2802,2.967900,152.210600
2007,IAH,LAX,4080,5.457100,170.403400
2007,IAH,LGA,3401,13.908900,200.963000
2007,IAH,MCO,2622,5.207900,126.589600
2007,IAH,MSP,2756,5.622300,148.632800
2007,IAH,ORD,5473,13.147800,134.593500
2007,IAH,PHX,4365,4.894800,131.492800
2007,IAH,SEA,2423,5.960800,225.497700
2007,IAH,SFO,2662,6.235500,202.654800
2007,IAH,SLC,2910,3.675900,156.709300
2007,JFK,ATL,1442,19.828000,108.360600
2007,JFK,BOS,7737,23.655200,46.375200
2007,JFK,BWI,831,26.406700,44.760500
2007,JFK,CLT,2340,21.217100,84.356400
2007,JFK,DEN,951,18.248200,198.385900
2007,JFK,DFW,712,30.794900,181.778100
2007,JFK,DTW,1959,19.354800,81.241400
2007,JFK,EWR,1,82.000000,14.000000
2007,JFK,IAH,1236,16.475700,189.161800
2007,JFK,LAS,4139,16.093000,267.458800
2007,JFK,LAX,7965,13.504500,292.239900
2007,JFK,MCO,5219,19.935200,128.583300
2007,JFK,MSP,1027,21.700100,134.397300
2007,JFK,ORD,3921,19.836300,105.730200
2007,JFK,PHX,2274,16.599400,258.061600
2007,JFK,SEA,1832,16.862400,285.953600
2007,JFK,SFO,6338,15.191500,301.475400
2007,JFK,SLC,1550,6.277400,234.747700
2007,LAS,ATL,4746,7.084300,234.951500
2007,LAS,BOS,1687,12.575000,320.765900
2007,LAS,BWI,1743,-0.985700,285.484200
2007,LAS,CLT,1756,14.455000,255.213600
2007,LAS,DEN,8303,9.236400,90.871100
2007,LAS,DFW,5563,14.692300,146.109800
2007,LAS,DTW,2118,11.385700,237.179400
2007,LAS,EWR,2574,13.463900,295.205100
2007,LAS,IAH,2815,6.567000,166.723300
2007,LAS,JFK,4149,14.194300,301.691500
2007,LAS,LAX,14133,8.016900,45.372500
2007,LAS,MCO,1141,-1.348800,273.273400
2007,LAS,MSP,2957,11.155900,176.336800
2007,LAS,ORD,5534,15.984500,204.894500
2007,LAS,PHX,11521,8.206600,44.557900
2007,LAS,SEA,5312,9.060800,119.886300
2007,LAS,SFO,6169,12.455000,66.546400
2007,LAS,SLC,5581,7.348700,58.633000
2007,LAX,ATL,5392,7.519500,255.051600
2007,LAX,BOS,2700,9.693000,346.212200
2007,LAX,BWI,1222,3.554800,308.085900
2007,LAX,CLT,1425,6.829500,280.091200
2007,LAX,DEN,8242,10.474400,120.228900
2007,LAX,DFW,6670,14.558600,166.965200
2007,LAX,DTW,1646,18.729600,263.193200
2007,LAX,EWR,3368,14.689400,324.418900
2007,LAX,IAH,4128,9.024500,182.980100
2007,LAX,JFK,7991,13.639000,326.477400
2007,LAX,LAS,13583,8.180900,42.233600
2007,LAX,MCO,1765,7.313900,292.441400
2007,LAX,MSP,2359,13.933900,203.134400
2007,LAX,ORD,7208,16.381400,230.181700
2007,LAX,PHX,11494,7.154300,58.496300
2007,LAX,SEA,6361,8.749700,130.069600
2007,LAX,SFO,11584,11.699100,55.594000
2007,LAX,SLC,5326,7.396000,88.019000
2007,LGA,ATL,9848,18.546100,107.290700
2007,LGA,BOS,11457,9.795600,47.497300
2007,LGA,BWI,1,100.000000,48.000000
2007,LGA,CLT,5936,20.583700,84.192200
2007,LGA,DEN,3369,25.232400,195.764900
2007,LGA,DFW,4909,23.175800,178.442900
2007,LGA,DTW,4774,23.275000,79.717600
2007,LGA,IAH,3378,21.306400,183.277100
2007,LGA,JFK,6,77.000000,16.666700
2007,LGA,MCO,2876,19.410300,132.327500
2007,LGA,MSP,2501,23.592200,134.482600
2007,LGA,ORD,10407,24.107500,102.345700
2007,LGA,SLC,25,3.280000,231.880000
2007,MCO,ATL,9384,9.213700,60.511000
2007,MCO,BOS,3613,2.146400,158.424000
2007,MCO,BWI,4941,3.716500,112.352600
2007,MCO,CLT,3471,17.077500,68.477100
2007,MCO,DEN,3350,11.324200,184.859700
2007,MCO,DFW,3967,18.194600,125.439600
2007,MCO,DTW,3601,11.930000,127.152200
2007,MCO,EWR,5251,12.229300,131.993700
2007,MCO,IAH,2636,7.077400,111.373300
2007,MCO,JFK,5235,18.680800,133.061500
2007,MCO,LAS,1144,6.382900,235.913500
2007,MCO,LAX,1771,10.474300,258.001100
2007,MCO,LGA,2898,11.462000,133.480300
2007,MCO,MSP,2023,10.837400,162.301000
2007,MCO,ORD,3781,14.981500,129.962400
2007,MCO,PHX,1097,8.243400,220.104800
2007,MCO,SEA,723,5.897600,296.408000
2007,MCO,SFO,362,17.955800,279.826000
2007,MCO,SLC,686,4.244900,227.454800
2007,MSP,ATL,5824,8.213900,132.179800
2007,MSP,BOS,1627,8.677300,165.332500
2007,MSP,BWI,1056,10.029400,139.454500
2007,MSP,CLT,1821,11.471700,140.825400
2007,MSP,DEN,5097,14.562900,92.152400
2007,MSP,DFW,3669,14.293300,117.173600
2007,MSP,DTW,5278,16.790800,90.209200
2007,MSP,EWR,3495,12.803100,152.707000
2007,MSP,IAH,2745,11.312900,141.065200
2007,MSP,JFK,1026,22.801200,156.448300
2007,MSP,LAS,2960,11.853400,158.812800
2007,MSP,LAX,2347,7.763500,186.925900
2007,MSP,LGA,2501,17.269500,151.152700
2007,MSP,MCO,2020,10.046000,184.268800
2007,MSP,ORD,9715,16.511500,62.741400
2007,MSP,PHX,3564,11.702900,158.635800
2007,MSP,SEA,2274,10.604700,166.369800
2007,MSP,SFO,1989,8.040700,189.208100
2007,MSP,SLC,2631,9.355800,126.670100
2007,ORD,ATL,7277,13.826600,95.463700
2007,ORD,BOS,6982,13.826000,135.414900
2007,ORD,BWI,3757,15.180500,103.759600
2007,ORD,CLT,5790,17.724700,98.380700
2007,ORD,DEN,6135,19.053100,114.395300
2007,ORD,DFW,7956,20.257900,109.960900
2007,ORD,DTW,7209,18.311300,48.614500
2007,ORD,EWR,7418,25.566200,117.200100
2007,ORD,IAH,5197,17.813000,126.690800
2007,ORD,JFK,3894,25.596800,124.065500
2007,ORD,LAS,5582,17.689500,184.040300
2007,ORD,LAX,7502,16.032400,210.218200
2007,ORD,LGA,10436,22.320800,118.011300
2007,ORD,MCO,3781,15.205500,148.765400
2007,ORD,MSP,9463,19.009200,55.371200
2007,ORD,PHX,5654,17.468300,175.267400
2007,ORD,SEA,4910,15.035400,203.911800
2007,ORD,SFO,5505,12.699500,216.831400
2007,ORD,SLC,2859,12.686300,156.106700
2007,PHX,ATL,4412,4.223500,217.961900
2007,PHX,BOS,1196,5.509200,311.734900
2007,PHX,BWI,2428,2.153200,271.245500
2007,PHX,CLT,1904,13.236900,241.091900
2007,PHX,DEN,9128,9.682100,89.276400
2007,PHX,DFW,5588,14.300300,126.512700
2007,PHX,DTW,3482,7.482200,228.394000
2007,PHX,EWR,2610,6.750200,288.301100
2007,PHX,IAH,4362,6.177700,142.449800
2007,PHX,JFK,2306,9.298400,288.909400
2007,PHX,LAS,11765,6.711600,45.730400
2007,PHX,LAX,10801,7.782500,58.391800
2007,PHX,MCO,1094,9.138000,252.830000
2007,PHX,MSP,3629,11.724400,173.706500
2007,PHX,ORD,5730,15.056400,195.603700
2007,PHX,SEA,5186,6.517000,144.034700
2007,PHX,SFO,3748,12.133700,92.444800
2007,PHX,SLC,6877,5.705200,74.598800
2007,SEA,ATL,2544,9.883600,290.503900
2007,SEA,BOS,952,16.129200,342.761600
2007,SEA,BWI,100,42.510000,315.610000
2007,SEA,CLT,420,14.740500,306.792900
2007,SEA,DEN,5550,16.027700,148.736600
2007,SEA,DFW,3949,13.458100,226.542400
2007,SEA,DTW,1156,20.050200,264.961900
2007,SEA,EWR,2029,10.336100,328.965500
2007,SEA,IAH,2448,10.726700,249.143400
2007,SEA,JFK,1854,26.755100,331.770800
2007,SEA,LAS,5310,11.866300,130.019000
2007,SEA,LAX,6488,9.321400,136.408800
2007,SEA,MCO,725,9.085500,345.013800
2007,SEA,MSP,2285,16.666500,193.468300
2007,SEA,ORD,4949,19.323300,239.150900
2007,SEA,PHX,5179,9.069300,157.902700
2007,SEA,SFO,5418,12.306600,97.352000
2007,SEA,SLC,3690,7.354500,101.944200
2007,SFO,ATL,3575,6.878600,281.978200
2007,SFO,BOS,2558,11.023800,360.502000
2007,SFO,BWI,353,2.456100,329.260600
2007,SFO,CLT,1260,9.815900,304.381000
2007,SFO,DEN,5585,13.757700,133.838900
2007,SFO,DFW,4001,16.061000,198.540600
2007,SFO,DTW,1214,16.955500,279.337700
2007,SFO,EWR,2737,13.863400,341.974400
2007,SFO,IAH,2676,11.177900,222.877100
2007,SFO,JFK,6167,13.754200,343.953000
2007,SFO,LAS,6076,14.100100,67.327400
2007,SFO,LAX,11414,12.772600,56.008500
2007,SFO,MCO,361,4.013900,322.847600
2007,SFO,MSP,1923,20.477900,215.772800
2007,SFO,ORD,5341,16.388900,244.627000
2007,SFO,PHX,3848,14.074300,98.672800
2007,SFO,SEA,5404,13.085300,103.436700
2007,SFO,SLC,3662,17.677800,98.837200
2007,SLC,ATL,2854,5.116300,216.179400
2007,SLC,BOS,702,4.642500,291.474400
2007,SLC,BWI,721,0.854400,259.767000
2007,SLC,CLT,300,10.096700,236.030000
2007,SLC,DEN,7780,12.620300,65.366700
2007,SLC,DFW,3207,9.436500,138.861600
2007,SLC,DTW,361,0.451500,209.049900
2007,SLC,EWR,1003,13.713900,273.827500
2007,SLC,IAH,2927,6.828500,167.757400
2007,SLC,JFK,1568,19.725800,275.252600
2007,SLC,LAS,5433,9.033500,57.226000
2007,SLC,LAX,5398,8.236600,84.365700
2007,SLC,LGA,25,-5.160000,273.600000
2007,SLC,MCO,689,0.474600,260.071100
2007,SLC,MSP,2627,11.870200,146.594600
2007,SLC,ORD,2874,15.705300,179.476000
2007,SLC,PHX,6870,7.681100,73.443800
2007,SLC,SEA,3689,8.031700,91.905400
2007,SLC,SFO,3984,13.151600,83.084800
