year,dest,origin,count,avg_arr_delay,arr_wheels_up
2006,EWR,DFW,4059,21.181600,178.279900
2006,EWR,DTW,4169,24.174900,75.280200
2006,EWR,IAH,3829,14.533000,178.878000
2006,EWR,JFK,3,16.666700,19.333300
2006,EWR,LAS,2862,11.259300,259.093300
2006,EWR,LAX,3493,13.656500,285.779800
2006,EWR,MCO,5288,20.321300,131.372700
2006,EWR,MSP,3368,17.980400,132.571300
2006,EWR,ORD,7484,29.300000,99.139000
2006,EWR,PHX,2591,11.479700,252.940900
2006,EWR,SEA,1984,13.989900,281.563500
2006,EWR,SFO,2808,11.784200,293.981100
2006,EWR,SLC,890,5.233700,231.844900
2006,IAH,ATL,5368,14.294500,104.343000
2006,IAH,BOS,1798,12.358700,227.168500
2006,IAH,BWI,1745,4.739300,177.319200
2006,IAH,CLT,3613,13.584800,136.561300
2006,IAH,DEN,5111,6.946200,116.072800
2006,IAH,DFW,6404,8.321200,44.223100
2006,IAH,DTW,3258,3.593000,156.043000
2006,IAH,EWR,3890,13.633400,194.165300
2006,IAH,JFK,966,13.038300,200.160500
2006,IAH,LAS,2807,5.993200,151.856800
2006,IAH,LAX,3815,8.654800,169.338100
2006,IAH,LGA,3428,10.133900,200.436100
2006,IAH,MCO,2580,5.833700,126.596100
2006,IAH,MSP,3173,4.218700,147.784100
2006,IAH,ORD,5622,13.471500,134.421400
2006,IAH,PHX,4442,4.721700,130.673300
2006,IAH,SEA,2388,6.508000,224.429600
2006,IAH,SFO,2629,4.540100,201.213400
2006,IAH,SLC,2909,3.629100,154.582000
2006,JFK,ATL,2102,19.072800,106.950000
2006,JFK,BOS,8505,19.302400,45.752500
2006,JFK,BWI,687,17.198000,42.149900
2006,JFK,CLT,1223,20.659900,82.066200
2006,JFK,DEN,801,12.238500,193.486900
2006,JFK,DFW,922,16.312400,177.888300
2006,JFK,DTW,1631,14.041700,79.637600
2006,JFK,EWR,4,459.000000,24.250000
2006,JFK,IAH,966,17.691500,185.643900
2006,JFK,LAS,3864,13.171100,263.282900
2006,JFK,LAX,8252,4.240700,287.304200
2006,JFK,LGA,1,128.000000,16.000000
2006,JFK,MCO,5439,13.263500,126.386800
2006,JFK,MSP,914,10.235200,133.831500
2006,JFK,ORD,1105,13.695900,104.404500
2006,JFK,PHX,1682,10.076700,253.394800
2006,JFK,SEA,1468,16.852200,283.555200
2006,JFK,SFO,5124,5.650900,296.808500
2006,JFK,SLC,1103,3.162300,232.255700
2006,LAS,ATL,4404,14.638500,236.369400
2006,LAS,BOS,1740,6.355200,321.379300
2006,LAS,BWI,1984,3.369000,288.244000
2006,LAS,CLT,1265,7.091700,257.216600
2006,LAS,DEN,9424,7.169800,91.744900
2006,LAS,DFW,5972,8.880400,147.048700
2006,LAS,DTW,2191,10.090800,238.265600
2006,LAS,EWR,2876,16.932200,296.921400
2006,LAS,IAH,2843,11.734100,167.119600
2006,LAS,JFK,3857,11.557400,302.558500
2006,LAS,LAX,13382,9.384800,45.215300
2006,LAS,LGA,27,20.259300,293.814800
2006,LAS,MCO,915,4.494000,272.150800
2006,LAS,MSP,3153,5.977500,177.530300
2006,LAS,ORD,6008,16.734700,206.443900
2006,LAS,PHX,10592,6.124500,44.522700
2006,LAS,SEA,5458,10.829800,120.896100
2006,LAS,SFO,5363,10.738400,65.542800
2006,LAS,SLC,5200,7.085400,58.930400
2006,LAX,ATL,5147,13.473500,256.994900
2006,LAX,BOS,2620,4.143100,347.116000
2006,LAX,BWI,1438,7.175900,314.159200
2006,LAX,CLT,1390,7.590600,282.829500
2006,LAX,DEN,7827,9.541800,121.391100
2006,LAX,DFW,6727,11.700600,167.879300
2006,LAX,DTW,1777,15.799100,265.652800
2006,LAX,EWR,3475,15.655500,326.345000
2006,LAX,IAH,3855,13.428000,182.175400
2006,LAX,JFK,8264,9.373900,329.105200
2006,LAX,LAS,12936,9.215100,42.469000
2006,LAX,LGA,28,22.857100,323.357100
2006,LAX,MCO,1870,6.865800,294.307500
2006,LAX,MSP,2370,9.704600,204.886500
2006,LAX,ORD,7693,16.058800,232.626000
2006,LAX,PHX,10660,7.079300,59.357300
2006,LAX,SEA,5799,10.647400,130.956000
2006,LAX,SFO,9746,8.192700,55.450900
2006,LAX,SLC,4864,6.810900,88.995700
2006,LGA,ATL,10065,19.515400,106.651700
2006,LGA,BOS,11804,6.593100,46.286700
2006,LGA,BWI,1,14.000000,41.000000
2006,LGA,CLT,5747,17.899100,83.155200
2006,LGA,DEN,3014,17.156300,194.101900
2006,LGA,DFW,4956,15.287500,176.455000
2006,LGA,DTW,4733,18.641200,78.339700
2006,LGA,IAH,3410,20.098800,180.792400
2006,LGA,JFK,1,40.000000,16.000000
2006,LGA,LAS,26,12.230800,258.961500
2006,LGA,LAX,28,0.214300,283.750000
2006,LGA,MCO,2849,15.544100,131.849100
2006,LGA,MSP,2281,15.716400,133.544500
2006,LGA,ORD,10872,20.372500,101.143200
2006,LGA,SLC,82,-1.182900,228.634100
2006,MCO,ATL,8708,10.424900,59.538700
2006,MCO,BOS,3012,-1.097900,157.479400
2006,MCO,BWI,4698,1.487700,112.262000
2006,MCO,CLT,3074,7.648700,67.442700
2006,MCO,DEN,2728,8.238300,183.568200
2006,MCO,DFW,4221,7.907800,124.702400
2006,MCO,DTW,2976,9.611600,126.173100
2006,MCO,EWR,5303,10.252100,131.489300
2006,MCO,IAH,2593,8.915200,110.963700
2006,MCO,JFK,5448,9.457800,132.485900
2006,MCO,LAS,913,7.202600,234.841200
2006,MCO,LAX,1870,4.071100,255.649200
2006,MCO,LGA,2860,8.266400,133.085000
2006,MCO,MSP,2025,4.516000,161.698300
2006,MCO,ORD,3822,14.558100,128.739400
2006,MCO,PHX,1091,0.242000,218.738800
2006,MCO,SEA,728,4.145600,294.813200
2006,MCO,SFO,465,8.432300,276.204300
2006,MCO,SLC,678,0.038300,225.268400
2006,MSP,ATL,6137,10.740400,130.716100
2006,MSP,BOS,1694,3.659400,163.795700
2006,MSP,BWI,1073,0.859300,137.211600
2006,MSP,CLT,1538,8.808800,140.902500
2006,MSP,DEN,5315,7.343600,91.065100
2006,MSP,DFW,4106,4.582800,116.448900
2006,MSP,DTW,5400,10.680000,88.205600
2006,MSP,EWR,3391,8.198800,151.526700
2006,MSP,IAH,3192,8.152300,139.179500
2006,MSP,JFK,896,13.511200,156.305800
2006,MSP,LAS,3151,8.322800,157.904200
2006,MSP,LAX,2358,1.203100,184.132700
2006,MSP,LGA,2328,11.927400,149.195000
2006,MSP,MCO,2031,4.702100,181.489900
2006,MSP,ORD,9749,12.268400,61.944700
2006,MSP,PHX,3600,5.864200,156.456400
2006,MSP,SEA,2273,7.121400,166.239800
2006,MSP,SFO,1969,1.455100,186.937000
2006,MSP,SLC,2479,0.789400,124.413500
2006,ORD,ATL,7363,16.328700,94.855600
2006,ORD,BOS,6896,13.329600,135.198700
2006,ORD,BWI,3837,13.210100,103.437300
2006,ORD,CLT,5875,19.054600,98.131900
2006,ORD,DEN,6138,15.203500,114.078400
2006,ORD,DFW,8468,20.525300,110.542300
2006,ORD,DTW,7408,14.837600,47.503200
2006,ORD,EWR,7558,23.247300,115.835700
2006,ORD,IAH,5306,20.557300,126.536000
2006,ORD,JFK,1082,31.533300,125.848400
2006,ORD,LAS,5936,16.334200,183.494900
2006,ORD,LAX,7780,12.021200,208.765400
2006,ORD,LGA,10895,19.627600,117.195800
2006,ORD,MCO,3844,11.593400,147.571000
2006,ORD,MSP,9633,12.343300,55.451800
2006,ORD,PHX,5968,14.671700,174.102900
2006,ORD,SEA,5059,16.879600,204.136600
2006,ORD,SFO,5597,9.983900,215.784300
2006,ORD,SLC,3133,12.216400,156.395800
2006,PHX,ATL,3645,7.820900,218.625200
2006,PHX,BOS,1302,3.278800,313.239600
2006,PHX,BWI,2539,3.994500,275.230000
2006,PHX,CLT,1518,3.127800,243.609400
2006,PHX,DEN,10113,7.736400,90.080700
2006,PHX,DFW,5750,9.534800,127.236300
2006,PHX,DTW,3752,5.401900,230.202600
2006,PHX,EWR,2638,10.398000,291.777100
2006,PHX,IAH,4450,9.948800,142.790300
2006,PHX,JFK,1689,10.687400,291.299600
2006,PHX,LAS,11079,7.304600,45.629700
2006,PHX,LAX,10692,5.020200,57.785100
2006,PHX,MCO,1089,1.939400,252.865900
2006,PHX,MSP,3599,4.833300,174.646300
2006,PHX,ORD,5987,15.016500,197.667600
2006,PHX,SEA,5327,8.337500,144.872900
2006,PHX,SFO,3834,7.273900,91.375100
2006,PHX,SLC,6091,3.884100,74.674400
2006,SEA,ATL,2197,14.072400,288.773800
2006,SEA,BOS,902,8.333700,338.435700
2006,SEA,CLT,483,12.173900,307.296100
2006,SEA,DEN,5406,11.918100,146.793600
2006,SEA,DFW,4301,10.379200,225.647800
2006,SEA,DTW,1167,14.514100,262.859500
2006,SEA,EWR,1988,15.606100,326.777700
2006,SEA,IAH,2402,13.583700,247.784800
2006,SEA,JFK,1478,19.396500,328.521000
2006,SEA,LAS,5465,11.115600,128.882900
2006,SEA,LAX,5769,10.763200,134.267500
2006,SEA,MCO,727,10.595600,345.149900
2006,SEA,MSP,2275,9.208800,191.964800
2006,SEA,ORD,5073,20.378900,237.685000
2006,SEA,PHX,5214,7.800200,157.058500
2006,SEA,SFO,5687,10.084200,95.893100
2006,SEA,SLC,3442,4.076700,101.074100
2006,SFO,ATL,3306,12.283100,283.297900
2006,SFO,BOS,2102,7.665100,360.451000
2006,SFO,BWI,358,4.195500,332.162000
2006,SFO,CLT,1321,5.803900,306.304300
2006,SFO,DEN,5467,12.475400,134.165000
2006,SFO,DFW,4070,12.983000,200.395800
2006,SFO,DTW,1234,16.443300,279.790900
2006,SFO,EWR,2699,15.245600,342.854000
2006,SFO,IAH,2634,15.124500,222.523200
2006,SFO,JFK,5141,9.628500,345.453200
2006,SFO,LAS,5606,13.007100,67.236700
2006,SFO,LAX,9611,9.682100,55.454000
2006,SFO,MCO,456,9.467100,328.081100
2006,SFO,MSP,1892,12.911200,215.756300
2006,SFO,ORD,5582,18.507900,246.091700
2006,SFO,PHX,3611,10.979000,98.917200
2006,SFO,SEA,5424,13.893800,103.337900
2006,SFO,SLC,3561,14.753400,94.527400
2006,SLC,ATL,2522,10.584900,215.898900
2006,SLC,BOS,706,2.154400,291.623200
2006,SLC,BWI,723,2.791100,262.091300
2006,SLC,DEN,8201,10.414500,65.793200
2006,SLC,DFW,3175,10.128800,140.151800
2006,SLC,DTW,151,7.192100,209.384100
2006,SLC,EWR,893,14.329200,274.047000
2006,SLC,IAH,2962,7.340000,167.796400
2006,SLC,JFK,1105,17.030800,276.489600
2006,SLC,LAS,5167,9.465100,58.298000
2006,SLC,LAX,4852,6.245700,84.004900
2006,SLC,LGA,82,-1.670700,276.682900
2006,SLC,MCO,680,2.217600,261.448500
2006,SLC,MSP,2472,6.493500,145.704700
2006,SLC,ORD,3139,17.947100,180.969700
2006,SLC,PHX,6120,5.307000,73.299700
2006,SLC,SEA,3444,3.610300,92.690800
2006,SLC,SFO,3527,8.617500,81.686400
