year,dest,origin,count,avg_arr_delay,arr_wheels_up
2009,CLT,ATL,6504,11.055400,42.819000
2009,CLT,BOS,3618,1.754300,113.508800
2009,CLT,BWI,3678,5.651200,62.934700
2009,CLT,DEN,1609,4.599100,160.487300
2009,CLT,DFW,3888,2.771600,120.999200
2009,CLT,DTW,2875,4.734600,80.119300
2009,CLT,EWR,5674,9.097600,85.448900
2009,CLT,IAH,4329,5.737800,122.020100
2009,CLT,JFK,2320,8.500000,88.083200
2009,CLT,LAS,1767,-0.309000,221.274500
2009,CLT,LAX,1417,0.997200,247.663400
2009,CLT,LGA,2823,-1.822900,88.122200
2009,CLT,MCO,3225,3.661100,76.393500
2009,CLT,MSP,1561,1.324200,120.117200
2009,CLT,ORD,5505,3.405600,85.104100
2009,CLT,PHX,2357,4.241400,206.493800
2009,CLT,SEA,490,9.712200,264.108200
2009,CLT,SFO,1307,6.316000,264.875300
2009,DEN,ATL,5199,8.420100,172.627400
2009,DEN,BOS,1776,0.513500,247.328800
2009,DEN,BWI,2685,-1.119900,215.690100
2009,DEN,CLT,1610,6.552800,192.905000
2009,DEN,DFW,7172,6.361500,98.019400
2009,DEN,DTW,2564,4.705500,164.565500
2009,DEN,EWR,2138,8.060300,228.519600
2009,DEN,IAH,4419,5.937100,123.615100
2009,DEN,JFK,1025,-1.008800,230.170700
2009,DEN,LAS,8111,-0.210000,84.534500
2009,DEN,LAX,8037,2.112700,112.025900
2009,DEN,LGA,2217,1.475400,230.020700
2009,DEN,MCO,2966,0.031700,217.571800
2009,DEN,MSP,6292,4.991300,101.231200
2009,DEN,ORD,5386,5.046800,128.653700
2009,DEN,PHX,8895,2.120600,82.549400
2009,DEN,SEA,5416,3.217500,129.763300
2009,DEN,SFO,5996,5.052200,121.448300
2009,DEN,SLC,8844,4.011200,59.855000
2009,DFW,ATL,9507,6.165400,113.349800
2009,DFW,BOS,2808,5.196200,222.662000
2009,DFW,BWI,2287,5.477900,173.738500
2009,DFW,CLT,3886,3.405000,141.452700
2009,DFW,DEN,7476,7.719100,87.652800
2009,DFW,DTW,2769,3.390800,145.216000
2009,DFW,EWR,3468,4.827900,199.212200
2009,DFW,IAH,4901,6.013300,45.176500
2009,DFW,JFK,680,21.397100,195.827900
2009,DFW,LAS,4804,3.219600,129.183600
2009,DFW,LAX,6271,4.507400,150.019000
2009,DFW,LGA,4970,-1.352700,200.545500
2009,DFW,MCO,3919,6.907100,143.672600
2009,DFW,MSP,2852,4.582700,121.718400
2009,DFW,ORD,6769,2.733900,117.629500
2009,DFW,PHX,5094,0.824500,111.670000
2009,DFW,SEA,3817,7.374900,199.393800
2009,DFW,SFO,3541,8.561400,175.663400
2009,DFW,SLC,3156,2.956600,125.861200
2009,DTW,ATL,5069,6.599300,88.665600
2009,DTW,BOS,2029,7.645100,101.890600
2009,DTW,BWI,3289,5.325000,69.416200
2009,DTW,CLT,2817,5.305600,79.521500
2009,DTW,DEN,2547,7.286200,139.321900
2009,DTW,DFW,2715,3.275900,129.731100
2009,DTW,EWR,3518,11.488600,85.643300
2009,DTW,IAH,2489,1.546800,138.426700
2009,DTW,JFK,1472,13.714000,90.204500
2009,DTW,LAS,1974,2.043600,204.490400
2009,DTW,LAX,1885,1.028100,232.236600
2009,DTW,LGA,4173,5.138000,84.911800
2009,DTW,MCO,3180,2.440300,131.764500
2009,DTW,MSP,4170,2.144100,75.458500
2009,DTW,ORD,6375,6.432800,49.836500
2009,DTW,PHX,2865,0.888700,199.678900
2009,DTW,SEA,1168,1.442600,221.732900
2009,DTW,SFO,1157,-3.017300,238.576500
2009,DTW,SLC,1259,2.762500,179.515500
2009,EWR,ATL,7097,23.589300,105.244500
2009,EWR,BOS,2864,23.328900,54.202200
2009,EWR,BWI,1342,19.421000,39.823400
2009,EWR,CLT,5664,21.828900,81.803100
2009,EWR,DEN,2131,17.748500,191.664900
2009,EWR,DFW,3475,12.631400,178.711900
2009,EWR,DTW,3382,24.427000,75.835300
2009,EWR,IAH,3899,7.184400,178.312100
2009,EWR,LAS,2072,5.249500,258.188200
2009,EWR,LAX,2638,8.396100,286.456000
2009,EWR,MCO,4685,15.828400,130.313300
2009,EWR,MSP,2414,27.141300,132.918000
2009,EWR,ORD,6868,16.881200,98.414100
2009,EWR,PHX,2446,8.307000,252.009800
2009,EWR,SEA,1987,8.265700,280.208400
2009,EWR,SFO,3068,7.070700,293.591600
2009,EWR,SLC,633,15.025300,233.965200
2009,IAH,ATL,5429,9.115900,103.989700
2009,IAH,BOS,1710,9.024600,226.145600
2009,IAH,BWI,1643,2.626300,177.866700
2009,IAH,CLT,4350,3.833800,138.999500
2009,IAH,DEN,4764,5.947100,115.440000
2009,IAH,DFW,4880,5.526200,43.897100
2009,IAH,DTW,2448,1.388900,156.522100
2009,IAH,EWR,3994,7.589600,195.907600
2009,IAH,JFK,434,20.781100,197.320300
2009,IAH,LAS,2570,1.594200,150.266500
2009,IAH,LAX,3577,2.765200,168.073500
2009,IAH,LGA,2925,7.135000,202.404100
2009,IAH,MCO,2338,1.489700,124.398600
2009,IAH,MSP,2329,4.365800,148.615300
2009,IAH,ORD,4814,5.396600,133.984200
2009,IAH,PHX,3716,3.092600,130.768000
2009,IAH,SEA,2416,3.393200,223.107200
2009,IAH,SFO,2643,1.704100,197.606100
2009,IAH,SLC,2467,5.447500,152.708100
2009,JFK,ATL,2087,9.065200,107.133200
2009,JFK,BOS,7770,12.237700,47.201200
2009,JFK,BWI,1184,24.648600,45.519400
2009,JFK,CLT,2301,17.980400,86.476700
2009,JFK,DEN,1024,7.573200,196.940400
2009,JFK,DFW,707,15.449800,181.994300
2009,JFK,DTW,1483,14.399200,80.442300
2009,JFK,IAH,445,18.957300,181.824700
2009,JFK,LAS,3605,-1.498500,263.577800
2009,JFK,LAX,8128,-1.915400,288.501500
2009,JFK,LGA,1,35.000000,13.000000
2009,JFK,MCO,4972,8.238100,127.397600
2009,JFK,MSP,1362,13.199700,133.989000
2009,JFK,ORD,3178,11.923200,103.894000
2009,JFK,PHX,2048,1.611300,254.735800
2009,JFK,SEA,1838,-1.842200,284.384700
2009,JFK,SFO,6383,1.337900,298.460300
2009,JFK,SLC,1794,-0.010000,233.354500
2009,LAS,ATL,4265,3.333400,238.444100
2009,LAS,BOS,1043,3.315400,324.428600
2009,LAS,BWI,1209,-0.973500,293.961100
2009,LAS,CLT,1760,2.138100,260.086900
2009,LAS,DEN,8091,4.304700,92.119400
2009,LAS,DFW,4819,7.814900,147.729000
2009,LAS,DTW,1978,2.272000,237.740600
2009,LAS,EWR,2088,9.903300,298.529200
2009,LAS,IAH,2578,6.942200,168.903400
2009,LAS,JFK,3598,-2.831300,305.747900
2009,LAS,LAX,10569,-0.075500,43.535000
2009,LAS,MCO,886,-1.124200,278.124200
2009,LAS,MSP,2388,1.850500,177.444700
2009,LAS,ORD,4695,-0.049600,206.855600
2009,LAS,PHX,8349,2.204900,45.428300
2009,LAS,SEA,4237,-0.408300,119.749600
2009,LAS,SFO,6790,4.735800,66.512500
2009,LAS,SLC,5371,1.951000,59.121000
2009,LAX,ATL,4951,5.666100,259.016600
2009,LAX,BOS,2241,0.755000,347.400300
2009,LAX,BWI,961,-4.402700,312.154000
2009,LAX,CLT,1418,4.773600,284.882200
2009,LAX,DEN,8147,5.299300,120.689900
2009,LAX,DFW,6274,10.331200,168.173400
2009,LAX,DTW,1717,9.623200,265.206200
2009,LAX,EWR,2641,9.997300,328.171500
2009,LAX,IAH,3600,9.578300,184.730300
2009,LAX,JFK,8141,-4.145900,329.660700
2009,LAX,LAS,10541,-0.056000,42.410900
2009,LAX,MCO,1653,-1.608000,294.990300
2009,LAX,MSP,2342,6.544800,205.854800
2009,LAX,ORD,6921,3.161200,232.323400
2009,LAX,PHX,8048,3.800800,59.461200
2009,LAX,SEA,5062,-1.113600,129.622500
2009,LAX,SFO,11867,3.455300,54.839400
2009,LAX,SLC,5060,2.430400,88.589300
2009,LGA,ATL,8410,14.498600,104.699200
2009,LGA,BOS,10154,1.221800,47.973900
2009,LGA,BWI,555,20.169400,41.291900
2009,LGA,CLT,3021,8.104600,80.668300
2009,LGA,DEN,2557,10.515400,192.779400
2009,LGA,DFW,4982,9.948800,178.122800
2009,LGA,DTW,4172,11.175200,78.239900
2009,LGA,IAH,2905,13.266100,182.415800
2009,LGA,MCO,2410,10.417400,130.210000
2009,LGA,MSP,2470,11.020200,133.317800
2009,LGA,ORD,9533,9.025600,100.307400
2009,MCO,ATL,9508,7.935500,60.212100
2009,MCO,BOS,3042,4.356700,160.289600
2009,MCO,BWI,4793,3.313800,113.524500
2009,MCO,CLT,3231,7.213900,68.949200
2009,MCO,DEN,2984,3.719500,183.734200
2009,MCO,DFW,3944,9.946800,125.650100
2009,MCO,DTW,3176,7.936400,127.620900
2009,MCO,EWR,4706,9.282400,134.106700
2009,MCO,IAH,2336,7.150700,110.625000
2009,MCO,JFK,4982,3.769400,135.063600
2009,MCO,LAS,885,2.797700,236.635000
2009,MCO,LAX,1651,-4.216800,255.588700
2009,MCO,LGA,2427,4.264100,135.593700
2009,MCO,MSP,1818,6.331700,161.825100
2009,MCO,ORD,3716,3.666300,129.679000
2009,MCO,PHX,1042,0.126700,218.590200
2009,MCO,SEA,727,-3.180200,298.122400
2009,MCO,SFO,365,-1.197300,277.342500
2009,MCO,SLC,694,-1.710400,225.675800
2009,MSP,ATL,5775,7.098400,131.694700
2009,MSP,BOS,1580,6.178500,165.924100
2009,MSP,BWI,1053,3.010400,138.599200
2009,MSP,CLT,1626,2.990800,139.352400
2009,MSP,DEN,6062,10.040300,92.745300
2009,MSP,DFW,2889,7.839400,116.836300
2009,MSP,DTW,4099,5.374200,90.364000
2009,MSP,EWR,2284,13.493000,154.453600
2009,MSP,IAH,2338,9.534200,141.433700
2009,MSP,JFK,1373,12.630700,155.751600
2009,MSP,LAS,2386,3.832400,158.617400
2009,MSP,LAX,2336,2.000000,185.782500
2009,MSP,LGA,2471,5.938500,150.579500
2009,MSP,MCO,1815,1.701400,182.575200
2009,MSP,ORD,8867,4.623200,61.863500
2009,MSP,PHX,3574,7.463300,158.444600
2009,MSP,SEA,3075,8.268600,169.391200
2009,MSP,SFO,2246,5.529800,189.484400
2009,MSP,SLC,1702,9.473600,125.994100
2009,ORD,ATL,6929,7.497000,93.389500
2009,ORD,BOS,6665,1.454300,135.498700
2009,ORD,BWI,3161,1.649800,101.509000
2009,ORD,CLT,5359,3.214800,95.243700
2009,ORD,DEN,5189,6.626900,112.646900
2009,ORD,DFW,7095,5.434800,108.471300
2009,ORD,DTW,6437,10.111700,48.177900
2009,ORD,EWR,7198,8.561800,116.804400
2009,ORD,IAH,5143,5.248700,125.685600
2009,ORD,JFK,3170,15.465000,123.918600
2009,ORD,LAS,4636,-2.228400,181.074600
2009,ORD,LAX,7150,-1.450600,208.149400
2009,ORD,LGA,9823,3.010000,117.416800
2009,ORD,MCO,3711,-2.745400,146.284600
2009,ORD,MSP,8607,4.336900,55.354100
2009,ORD,PHX,4883,0.432500,173.058000
2009,ORD,SEA,4172,3.888800,203.745400
2009,ORD,SFO,5264,2.894400,215.491300
2009,ORD,SLC,3256,6.474500,154.931500
2009,PHX,ATL,3930,3.637900,221.291300
2009,PHX,BOS,1043,2.782400,318.636600
2009,PHX,BWI,1919,2.302800,278.636800
2009,PHX,CLT,2349,10.097500,245.031500
2009,PHX,DEN,8899,6.765300,91.111800
2009,PHX,DFW,5093,4.001000,130.406600
2009,PHX,DTW,2870,4.367200,232.165900
2009,PHX,EWR,2468,8.767400,293.562800
2009,PHX,IAH,3719,4.898400,145.594200
2009,PHX,JFK,2044,-1.327800,293.882600
2009,PHX,LAS,8375,-0.465800,47.155500
2009,PHX,LAX,8067,1.694100,58.890300
2009,PHX,MCO,1037,0.342300,257.057900
2009,PHX,MSP,3578,2.946600,175.567900
2009,PHX,ORD,4880,1.745900,199.035200
2009,PHX,SEA,4714,0.679700,145.512300
2009,PHX,SFO,4916,2.342400,92.009200
2009,PHX,SLC,6887,0.735700,75.613300
2009,SEA,ATL,2533,4.090800,292.886700
2009,SEA,BOS,926,2.299100,341.368300
2009,SEA,BWI,237,-1.734200,315.860800
2009,SEA,CLT,490,5.881600,309.891800
2009,SEA,DEN,5443,5.744400,148.248600
2009,SEA,DFW,3820,5.244000,228.288500
2009,SEA,DTW,1166,9.988900,263.940000
2009,SEA,EWR,1995,9.082700,329.036100
2009,SEA,IAH,2429,9.191400,251.650100
2009,SEA,JFK,1840,-1.182100,331.866800
2009,SEA,LAS,4246,-2.177600,130.781200
2009,SEA,LAX,5051,-1.972100,136.117400
2009,SEA,MCO,726,-1.582600,348.741000
2009,SEA,MSP,3085,6.877800,193.734800
2009,SEA,ORD,4445,3.927100,237.879600
2009,SEA,PHX,4767,0.483100,157.644200
2009,SEA,SFO,4711,5.076400,96.710700
2009,SEA,SLC,3868,-0.329100,102.032300
2009,SFO,ATL,3117,7.831900,285.821600
2009,SFO,BOS,2547,-0.536700,363.378100
2009,SFO,BWI,359,-9.782700,334.181100
2009,SFO,CLT,1311,8.492000,307.868800
2009,SFO,DEN,6102,10.899700,136.247800
2009,SFO,DFW,3545,14.802500,200.024000
2009,SFO,DTW,1159,10.096600,281.392600
2009,SFO,EWR,2716,7.691500,346.497400
2009,SFO,IAH,2649,9.780700,224.456000
2009,SFO,JFK,6110,-2.870200,349.239800
2009,SFO,LAS,6827,5.816200,69.194800
2009,SFO,LAX,11846,9.607900,56.688200
2009,SFO,MCO,364,-7.791200,326.953300
2009,SFO,MSP,2258,9.991100,217.864500
2009,SFO,ORD,4836,6.182800,247.252100
2009,SFO,PHX,4922,8.329300,101.312300
2009,SFO,SEA,4972,7.667700,103.243400
2009,SFO,SLC,3416,13.520200,100.476000
2009,SLC,ATL,2797,5.539100,219.313600
2009,SLC,BOS,694,0.906300,294.275200
2009,SLC,BWI,968,5.291300,263.315100
2009,SLC,DEN,8496,6.766700,66.351200
2009,SLC,DFW,3162,7.627800,141.142300
2009,SLC,DTW,1258,10.113700,210.076300
2009,SLC,EWR,633,7.347600,274.720400
2009,SLC,IAH,2474,4.766000,169.604700
2009,SLC,JFK,1797,-3.721200,277.592700
2009,SLC,LAS,5396,-0.365100,57.220000
2009,SLC,LAX,5030,1.578100,84.573600
2009,SLC,MCO,694,-3.514400,262.894800
2009,SLC,MSP,1701,6.123500,145.660800
2009,SLC,ORD,3260,4.312000,179.405800
2009,SLC,PHX,6903,0.240200,74.430000
2009,SLC,SEA,3863,2.903400,91.942500
2009,SLC,SFO,3766,9.431500,83.754100
